job_title,experience_level,employment_type,company_size,company_location,remote_ratio,salary_currency,years_experience,base_salary,bonus,stock_options,total_salary,salary_in_usd,currency,conversion_rate,adjusted_total_usd
Data Analyst,Junior,Part-time,Small,Remote,0,INR,14,34978.86643936055,8200,28016,71194.86643936054,854.3383972723266,CAD,0.75,53396.14982952041
Research Scientist,Mid,Full-time,Large,India,50,EUR,12,77105.051777478,1183,23299,101587.051777478,111745.7569552258,EUR,1.1,111745.7569552258
Research Scientist,Junior,,Medium,UK,0,CAD,8,25295.70195736359,3967,8993,38255.70195736359,28691.776468022694,USD,1.0,38255.70195736359
Software Engineer,Mid,Part-time,Large,Remote,0,GBP,15,53217.4470282199,1880,17664,72761.4470282199,94589.88113668589,USD,1.0,72761.4470282199
Data Analyst,Mid,Part-time,Small,Canada,100,INR,14,68234.50608337388,2500,4485,75219.50608337388,902.6340730004866,USD,1.0,75219.50608337388
Data Analyst,,,Small,India,100,INR,18,2628557.8617147426,7086,10934,87542.88045230419,1050.5145654276505,USD,1.0,2646577.8617147426
DevOps Engineer,Lead,Contract,Small,Remote,50,EUR,16,143220.99512492368,6555,19621,169396.99512492368,186336.69463741605,EUR,1.1,186336.69463741605
Data Analyst,Mid,Full-time,Medium,Remote,100,EUR,5,67010.06082941749,2391,5146,74547.06082941749,82001.76691235925,EUR,1.1,82001.76691235925
Research Scientist,Senior,Contract,Large,India,50,CAD,4,88328.85234216132,9432,4892,102652.85234216132,76989.63925662098,USD,1.0,102652.85234216132
Research Scientist,Junior,,Large,UK,0,GBP,17,47360.54190789233,6373,12544,66277.54190789233,86160.80448026003,USD,1.0,66277.54190789233
ML Engineer,Junior,Part-time,Medium,Canada,0,USD,6,28366.766496659173,289,22254,50909.76649665917,50909.76649665917,CAD,0.75,38182.32487249438
Research Scientist,Mid,Intern,Small,India,50,CAD,4,56849.60360551841,9134,6936,72919.60360551841,54689.70270413881,USD,1.0,72919.60360551841
Software Engineer,Junior,Contract,Small,Canada,0,USD,3,27685.31001080981,2926,6824,37435.310010809815,37435.310010809815,CAD,0.75,28076.48250810736
Data Analyst,Senior,Intern,Large,USA,0,CAD,4,82880.23325918152,1180,15027,99087.23325918152,74315.42494438615,GBP,1.3,128813.40323693598
Research Scientist,Mid,Contract,Small,USA,0,CAD,15,59063.86283414029,2527,24035,85625.86283414028,64219.39712560521,EUR,1.1,94188.44911755432
Data Scientist,,,Medium,Germany,0,CAD,17,1642848.6635717142,9447,5912,152653.15439701136,114489.86579775852,CAD,0.75,1243655.7476787856
Data Analyst,Mid,Part-time,Small,Canada,50,CAD,18,57406.46713581456,8503,4153,70062.46713581457,52546.85035186093,GBP,1.3,91081.20727655893
Research Scientist,,,Medium,USA,0,USD,15,125829.07461938942,1145,21180,148154.07461938943,148154.07461938943,EUR,1.1,162969.48208132837
DevOps Engineer,Junior,Part-time,Medium,Remote,0,INR,16,48060.90262096918,3033,12290,63383.90262096918,760.6068314516302,INR,0.012,760.6068314516302
Data Analyst,,,Medium,India,0,GBP,9,2792842.728071914,459,11501,153646.79555045813,199740.8342155956,CAD,0.75,2103602.046053936
Data Analyst,Lead,Full-time,Medium,USA,0,EUR,7,119494.28091497616,497,2033,122024.28091497616,134226.7090064738,INR,0.012,1464.291370979714
Data Analyst,Senior,Intern,Medium,Canada,50,CAD,3,101718.63658391482,3051,6366,111135.63658391482,83351.72743793612,EUR,1.1,122249.20024230632
Research Scientist,Mid,Part-time,Small,India,0,CAD,6,87149.89237692408,9444,24920,121513.89237692408,91135.41928269308,EUR,1.1,133665.28161461648
Data Analyst,Junior,Intern,Medium,Remote,0,USD,9,48766.43378951207,2339,25892,76997.43378951207,76997.43378951207,CAD,0.75,57748.07534213405
Data Scientist,Senior,Part-time,Large,Remote,0,GBP,13,104876.72905726732,4694,814,110384.72905726732,143500.1477744475,CAD,0.75,82788.5467929505
DevOps Engineer,Junior,Part-time,Small,UK,100,GBP,15,35783.17071199643,6850,8759,51392.17071199643,66809.82192559536,EUR,1.1,56531.38778319607
Data Scientist,Senior,Full-time,Small,Canada,50,EUR,18,108077.05678981567,3434,15193,126704.05678981567,139374.46246879725,EUR,1.1,139374.46246879725
DevOps Engineer,,,Large,Germany,0,USD,5,1478563.7972145427,373,26128,126434.07297359013,126434.07297359013,EUR,1.1,1655571.2769359972
Research Scientist,Senior,,Large,USA,50,INR,10,87725.94668014339,4824,22804,115353.9466801434,1384.2473601617207,EUR,1.1,126889.34134815774
Software Engineer,Lead,Intern,Small,Remote,50,USD,1,143435.50752544563,7547,7807,158789.50752544563,158789.50752544563,EUR,1.1,174668.4582779902
Research Scientist,Senior,Contract,Small,USA,100,GBP,13,101853.99164300246,7256,6299,115408.99164300246,150031.6891359032,USD,1.0,115408.99164300246
Data Analyst,Lead,Full-time,Medium,Canada,50,USD,17,133741.9985741313,3383,6201,143325.9985741313,143325.9985741313,EUR,1.1,157658.59843154447
Data Analyst,Junior,Part-time,Small,UK,100,GBP,8,42398.158803316255,672,6445,49515.158803316255,64369.70644431114,EUR,1.1,54466.674683647885
Software Engineer,Lead,Contract,Small,UK,100,USD,13,139664.5458555363,7738,27267,174669.5458555363,174669.5458555363,CAD,0.75,131002.15939165224
ML Engineer,Mid,Full-time,Medium,USA,50,CAD,15,80817.04424402662,8313,5678,94808.04424402662,71106.03318301996,USD,1.0,94808.04424402662
Software Engineer,Mid,Intern,Large,Germany,50,GBP,1,76281.6035879549,5391,9539,91211.6035879549,118575.08466434138,EUR,1.1,100332.7639467504
Research Scientist,Mid,Contract,Large,USA,100,GBP,11,81477.70102365079,4603,24662,110742.7010236508,143965.51133074603,EUR,1.1,121816.97112601588
Software Engineer,,,Small,Canada,100,CAD,15,1314278.9308573713,6454,7426,44313.08931980391,33234.81698985293,GBP,1.3,1726606.6101145828
ML Engineer,Senior,Intern,Small,Remote,100,EUR,14,97170.74407184758,4261,18980,120411.74407184758,132452.91847903235,INR,0.012,1444.940928862171
Data Scientist,Lead,,Large,Remote,50,USD,0,133141.61085494392,8506,20007,161654.61085494392,1616546.108549439,USD,1.0,161654.61085494392
ML Engineer,Mid,Full-time,Medium,USA,100,INR,5,63235.541065179605,1070,20176,84481.5410651796,1013.7784927821552,INR,0.012,1013.7784927821552
ML Engineer,,,Small,India,100,USD,9,1314278.9308573713,9822,1459,78470.48864921952,78470.48864921952,INR,0.012,15906.719170288456
Software Engineer,Mid,Part-time,Medium,UK,100,CAD,7,58079.12219099007,9742,3588,71409.12219099008,53556.84164324256,USD,1.0,71409.12219099008
Research Scientist,Lead,Contract,Medium,India,50,EUR,5,140005.96356789378,1286,1541,142832.96356789378,157116.25992468317,EUR,1.1,157116.25992468317
ML Engineer,Senior,Part-time,Medium,Germany,0,INR,13,106650.92967207648,835,5279,112764.92967207648,1353.1791560649176,GBP,1.3,146594.40857369945
DevOps Engineer,Lead,Intern,Large,USA,0,USD,9,137408.6190124107,1512,1382,140302.6190124107,140302.6190124107,GBP,1.3,182393.4047161339
DevOps Engineer,Senior,Part-time,Small,Remote,0,GBP,6,107979.55735002136,6244,18807,133030.55735002138,172939.7245550278,CAD,0.75,99772.91801251603
Data Scientist,Senior,Part-time,Small,USA,50,EUR,19,97500.70646512648,4478,20554,122532.70646512648,134785.9771116391,GBP,1.3,159292.51840466444
Software Engineer,Lead,Contract,Medium,Canada,50,USD,12,132347.631122894,8812,24849,166008.631122894,166008.631122894,GBP,1.3,215811.2204597622
Data Analyst,Junior,Contract,Small,Canada,50,USD,18,46703.56900012723,1200,7211,55114.56900012723,55114.56900012723,USD,1.0,55114.56900012723
Research Scientist,,,Large,Germany,0,USD,20,2628557.8617147426,602,14401,122341.13677518343,122341.13677518343,EUR,1.1,2907916.947886217
Software Engineer,Lead,Full-time,Medium,India,0,USD,15,123837.47344324851,773,6930,131540.4734432485,131540.4734432485,USD,1.0,131540.4734432485
Data Analyst,Junior,Intern,Large,UK,50,USD,8,26145.657628289235,2767,18661,47573.65762828924,47573.65762828924,INR,0.012,570.8838915394708
DevOps Engineer,Mid,Part-time,Medium,Germany,50,INR,12,71804.8119372356,3843,26219,101866.8119372356,1222.4017432468272,EUR,1.1,112053.49313095918
ML Engineer,Senior,Contract,Medium,USA,100,GBP,0,93795.80663875434,1838,25774,121407.80663875434,157830.14863038063,INR,0.012,1456.893679665052
Software Engineer,,,Large,Canada,100,USD,7,63535.32993606245,2204,8753,74492.32993606245,74492.32993606245,USD,1.0,74492.32993606245
Software Engineer,Senior,Intern,Medium,Canada,100,GBP,20,104987.46049223722,3838,26964,135789.46049223724,176526.2986399084,CAD,0.75,101842.09536917791
Data Analyst,,,Large,Germany,0,CAD,1,2464272.995357571,8174,9961,60336.28721070981,45252.21540803235,GBP,1.3,3227130.3939648424
Software Engineer,Senior,,Medium,India,50,CAD,9,106146.56531867736,3257,12731,122134.56531867736,91600.92398900802,USD,1.0,122134.56531867736
Research Scientist,Senior,Intern,Large,Remote,0,INR,5,98899.36081044438,5058,9648,113605.36081044438,1363.2643297253326,EUR,1.1,124965.89689148884
DevOps Engineer,,,Small,Germany,0,GBP,18,80221.65590157197,7010,1284,88515.65590157197,1150703.5267204356,EUR,1.1,97367.22149172916
Data Analyst,Junior,Contract,Medium,USA,100,CAD,9,37817.82579301449,3450,21307,62574.82579301449,46931.11934476087,CAD,0.75,46931.11934476087
ML Engineer,,,Large,Remote,0,USD,14,64368.50813637469,8105,27097,99570.5081363747,99570.5081363747,GBP,1.3,129441.6605772871
DevOps Engineer,Senior,Intern,Large,USA,0,EUR,11,115335.03025134468,5033,15535,135903.03025134467,149493.33327647916,INR,0.012,1630.836363016136
Research Scientist,Mid,Full-time,Small,UK,50,USD,9,74485.76617232419,721,16423,91629.7661723242,91629.7661723242,GBP,1.3,119118.69602402144
Data Analyst,Junior,Full-time,Medium,India,50,GBP,10,50119.11364821084,4628,16894,71641.11364821084,93133.44774267408,EUR,1.1,78805.22501303193
ML Engineer,Senior,Part-time,Small,Canada,0,GBP,4,107781.23962670712,5758,8649,122188.23962670712,158844.71151471927,GBP,1.3,158844.71151471927
Research Scientist,,,Large,Germany,50,CAD,10,985709.1981430284,9885,19506,111328.01703342971,83496.01277507229,GBP,1.3,1319630.257585937
Software Engineer,,,Small,Canada,100,INR,14,985709.1981430284,7208,20343,90223.70540581,1082.68446486972,CAD,0.75,759945.1486072713
DevOps Engineer,,,Small,UK,50,EUR,4,1971418.3962860568,4923,22227,156779.38247368002,172457.32072104802,CAD,0.75,1498926.2972145425
Software Engineer,,,Medium,UK,100,CAD,18,98634.2278739838,3331,16441,118406.2278739838,88804.67090548786,CAD,0.75,88804.67090548784
DevOps Engineer,Mid,Contract,Large,Remote,0,GBP,12,79137.5812246791,1153,2471,82761.5812246791,107590.05559208283,INR,0.012,993.1389746961491
Research Scientist,Junior,Full-time,Medium,Canada,100,CAD,18,32771.799230958,259,3418,36448.799230958,27336.5994232185,EUR,1.1,40093.6791540538
ML Engineer,Lead,Contract,Large,Germany,50,CAD,3,123514.43402032736,7741,28719,159974.43402032735,119980.82551524552,INR,0.012,1919.693208243928
DevOps Engineer,Senior,Full-time,Small,Canada,0,USD,3,95104.5452066359,1518,15944,112566.5452066359,112566.5452066359,CAD,0.75,84424.90890497692
ML Engineer,Junior,Part-time,Small,Remote,100,GBP,12,34714.89201666414,2330,2084,39128.89201666414,50867.559621663386,EUR,1.1,43041.78121833056
Research Scientist,Junior,,Medium,UK,50,CAD,2,32630.43545411287,4836,26200,63666.43545411287,47749.82659058465,GBP,1.3,82766.36609034674
DevOps Engineer,Lead,Full-time,Large,Remote,0,CAD,4,128851.22239953236,8265,10382,147498.22239953236,110623.66679964928,CAD,0.75,110623.66679964928
DevOps Engineer,Lead,Part-time,Small,UK,50,CAD,18,134342.9068656302,3739,16209,154290.9068656302,115718.18014922268,INR,0.012,1851.4908823875624
Research Scientist,,,Medium,Remote,50,GBP,9,1807133.5299288856,7656,7730,145641.0856304933,189333.41131964128,USD,1.0,1822519.5299288856
ML Engineer,Senior,Full-time,Medium,Canada,0,EUR,6,96989.80644320029,1188,2216,100393.80644320029,110433.18708752032,CAD,0.75,75295.35483240022
Software Engineer,Senior,Intern,Medium,Germany,0,USD,9,109089.70869106671,6187,25238,140514.7086910667,140514.7086910667,GBP,1.3,182669.12129838677
Data Scientist,Lead,Intern,Small,Germany,0,INR,7,120019.73239353512,2615,5868,128502.73239353512,1542.0327887224214,INR,0.012,1542.0327887224214
Research Scientist,Lead,Part-time,Medium,Germany,0,CAD,5,124036.67411378592,268,17260,141564.6741137859,106173.50558533944,USD,1.0,141564.6741137859
DevOps Engineer,Senior,Part-time,Medium,Canada,100,CAD,6,93569.22641673384,7073,29082,129724.22641673384,97293.16981255038,CAD,0.75,97293.1698125504
Research Scientist,Mid,Part-time,Large,UK,0,USD,18,64981.91050116978,3284,4207,72472.91050116978,72472.91050116978,EUR,1.1,79720.20155128677
DevOps Engineer,,,Small,Germany,100,EUR,4,1971418.3962860568,6604,6663,146306.75405920375,160937.42946512415,GBP,1.3,2580091.015171874
Software Engineer,,,Medium,Canada,50,USD,3,1478563.7972145427,1767,22806,63066.00626567991,63066.00626567991,CAD,0.75,1127352.5979109071
Data Analyst,,,Large,Germany,50,EUR,11,2792842.728071914,2968,22616,119392.65506894272,131331.920575837,CAD,0.75,2113820.046053936
ML Engineer,Junior,Intern,Large,UK,50,USD,6,68033.17522049663,9662,28203,105898.17522049665,105898.17522049665,EUR,1.1,116487.99274254632
Research Scientist,Junior,Contract,Medium,USA,0,GBP,7,37227.43640108656,988,6204,44419.43640108656,57745.26732141253,USD,1.0,44419.43640108656
ML Engineer,Junior,Contract,Small,Canada,0,EUR,1,36997.2436475979,4275,8953,50225.2436475979,55247.768012357694,CAD,0.75,37668.93273569842
Research Scientist,Mid,Contract,Medium,UK,0,CAD,10,73507.95201241014,6504,26993,107004.95201241014,80253.7140093076,USD,1.0,107004.95201241014
Data Scientist,Lead,Full-time,Small,UK,50,GBP,10,119921.29255579472,5347,18234,143502.29255579473,186552.9803225332,GBP,1.3,186552.9803225331
ML Engineer,,,Small,Remote,50,EUR,15,1478563.7972145427,8151,21697,70044.20749859487,77048.62824845436,EUR,1.1,1659252.9769359971
Research Scientist,Mid,Contract,Medium,India,0,GBP,8,71857.65426124682,6763,3845,82465.65426124682,107205.35053962086,CAD,0.75,61849.24069593512
DevOps Engineer,Senior,Intern,Large,USA,0,USD,7,108917.881717693,632,6263,115812.881717693,115812.881717693,INR,0.012,1389.754580612316
Software Engineer,Lead,Contract,Small,UK,100,USD,13,139664.5458555363,7738,27267,174669.5458555363,174669.5458555363,EUR,1.1,192136.50044108997
Data Scientist,Lead,Intern,Large,Remote,100,USD,3,131720.7001886069,9866,27020,168606.7001886069,168606.7001886069,CAD,0.75,126455.02514145516
Data Analyst,Senior,Full-time,Small,Remote,50,GBP,20,116017.9401140294,3313,14128,133458.9401140294,173496.6221482382,EUR,1.1,146804.83412543233
DevOps Engineer,Junior,Part-time,Small,USA,100,CAD,18,44594.44188093979,1611,4001,50206.44188093979,37654.83141070484,CAD,0.75,37654.83141070484
DevOps Engineer,Lead,Contract,Small,Canada,100,INR,1,131086.10930639118,2692,29370,163148.10930639118,1957.777311676694,GBP,1.3,212092.5420983085
Data Analyst,Lead,Intern,Large,USA,50,EUR,7,126495.34481347993,4645,12542,143682.34481347993,158050.57929482794,GBP,1.3,186787.04825752391
ML Engineer,Lead,Contract,Small,India,0,EUR,15,131494.46659977225,593,19728,151815.46659977225,166997.01325974948,EUR,1.1,166997.01325974948
Research Scientist,Lead,Part-time,Medium,USA,0,USD,15,125829.07461938942,1145,21180,148154.07461938943,148154.07461938943,GBP,1.3,192600.29700520623
Research Scientist,,,Medium,USA,50,EUR,4,2628557.8617147426,1779,303,48923.80113840715,538161.8125224788,GBP,1.3,3419831.8202291657
Software Engineer,Mid,Part-time,Small,Canada,100,EUR,1,59285.664334271954,8736,6075,74096.66433427195,81506.33076769915,GBP,1.3,96325.66363455354
ML Engineer,,,Large,India,50,GBP,11,1478563.7972145427,923,102,67087.85850381594,87214.21605496072,USD,1.0,1479588.7972145427
Software Engineer,Mid,Part-time,Medium,Germany,0,USD,12,82264.12013768847,7644,7324,97232.12013768849,97232.12013768849,GBP,1.3,126401.756178995
DevOps Engineer,Lead,Intern,Medium,UK,100,INR,14,115088.1317006601,4467,21849,141404.1317006601,1696.8495804079212,CAD,0.75,106053.09877549508
Research Scientist,,,Medium,Canada,0,USD,15,1642848.6635717142,6960,3313,61556.66049713008,61556.66049713008,GBP,1.3,2149058.1626432287
DevOps Engineer,Lead,Intern,Large,Remote,0,INR,16,127879.15329133572,3751,16666,148296.1532913357,1779.5538394960286,USD,1.0,148296.15329133574
Data Analyst,Senior,Intern,Small,USA,0,GBP,18,100424.383408037,337,15564,116325.383408037,151222.99843044812,EUR,1.1,127957.92174884072
Research Scientist,Lead,Part-time,Large,Germany,100,EUR,0,141931.55643669382,5230,12463,159624.55643669382,175587.0120803632,CAD,0.75,119718.41732752036
Data Analyst,Senior,Full-time,Large,India,50,CAD,9,97311.36811038177,6703,6318,110332.36811038177,82749.27608278631,CAD,0.75,82749.27608278632
Software Engineer,Senior,Part-time,Medium,UK,50,USD,4,105491.35471261403,9186,28264,142941.35471261403,142941.35471261403,CAD,0.75,107206.01603446052
Software Engineer,Junior,Intern,Medium,Remote,100,EUR,6,61275.15555995627,8827,19226,89328.15555995627,98260.9711159519,EUR,1.1,98260.9711159519
Data Analyst,Senior,Full-time,Small,Remote,0,CAD,2,100780.8290947925,1688,18411,120879.8290947925,90659.87182109438,CAD,0.75,90659.87182109438
DevOps Engineer,Senior,Full-time,Large,Remote,50,USD,18,107866.24391405244,3164,21259,132289.24391405244,132289.24391405244,CAD,0.75,99216.93293553931
Research Scientist,Junior,Part-time,Small,India,50,EUR,20,37596.36006159287,8385,6200,52181.36006159287,57399.49606775216,GBP,1.3,67835.76808007073
Data Scientist,Mid,Contract,Small,UK,100,CAD,6,83037.86736055576,3126,13881,100044.86736055576,75033.65052041682,EUR,1.1,110049.35409661134
Data Scientist,Senior,Part-time,Large,Germany,50,GBP,7,111328.29501100026,1025,21750,134103.29501100024,174334.28351430033,GBP,1.3,174334.28351430033
ML Engineer,Lead,Intern,Large,Canada,100,CAD,17,148795.04754921218,7586,22491,178872.04754921218,134154.03566190915,INR,0.012,2146.4645705905464
Software Engineer,Senior,Part-time,Large,India,0,USD,16,94221.81483402566,9418,9539,113178.81483402566,113178.81483402566,CAD,0.75,84884.11112551924
DevOps Engineer,Junior,Intern,Large,Remote,50,CAD,18,25832.36536851888,7192,28200,61224.36536851888,45918.27402638916,GBP,1.3,79591.67497907454
Data Scientist,Senior,Intern,Medium,Germany,0,CAD,3,92057.96774713827,7743,19248,119048.96774713827,89286.72581035372,EUR,1.1,130953.86452185213
Data Scientist,Lead,Contract,Small,Remote,50,INR,13,128551.80347559476,3758,20435,152744.80347559476,1832.937641707137,EUR,1.1,168019.28382315426
Software Engineer,Senior,Contract,Large,UK,50,USD,14,94323.7257495773,8464,28877,131664.72574957728,131664.72574957728,USD,1.0,131664.72574957728
Data Analyst,Mid,Part-time,Small,Canada,0,USD,2,70309.13613763388,5564,3451,79324.13613763388,79324.13613763388,INR,0.012,951.8896336516066
Research Scientist,Mid,Contract,Small,USA,50,CAD,19,68262.85232207099,5932,22359,96553.852322071,72415.38924155325,INR,0.012,1158.646227864852
Data Analyst,Junior,Intern,Large,Canada,50,CAD,8,38880.37913475513,221,24998,64099.37913475513,48074.53435106635,USD,1.0,64099.37913475513
Research Scientist,Senior,Intern,Small,Remote,100,USD,16,103809.5516352418,7935,16842,128586.5516352418,128586.5516352418,USD,1.0,128586.5516352418
